distance,soundIntensity
2.1914453568,41.3371952479
2.1914453568,50.1097899842
2.1860293555,41.8984062977
2.1860293555,43.323761337
2.1860293555,48.5221869162
2.1860293555,48.3621673066
2.1860293555,41.0555959956
2.1860293555,41.4523329551
2.1806560081,52.9564266582
2.1806560081,40.2398389456
2.1806560081,40.2398389456
2.1806560081,60.4985635481
2.1806560081,44.5366529751
2.1806560081,41.1817013136
2.1751973699,51.4818320995
2.1751973699,51.8752554888
2.1751973699,46.4835586853
2.1751973699,46.7605530323
2.1751973699,47.6932071074
2.1751973699,53.0187181966
2.1696960702,39.1966148153
2.1696960702,39.1966148153
2.1696960702,45.1359578518
2.1696960702,47.7910789099
2.1678622983,50.788049197
2.1678622983,44.687296851
2.1678622983,43.9424380907
2.1678622983,49.4427848365
2.1623183368,59.8160119224
2.1623183368,53.7277251389
2.1623183368,51.7774045995
2.1623183368,45.2468454567
2.1623183368,45.2468454567
2.1623183368,42.5525091848
2.1568170184,51.0597155428
2.1568170184,48.3898792452
2.1568170184,46.1342504314
2.1568170184,45.739106841
2.1568170184,41.50237846
2.1568170184,41.8018844285
2.1513156976,49.639200191
2.1513156976,43.4603546384
2.1513156976,43.4603546384
2.1513156976,42.686759141
2.1513156976,42.9510148849
2.1513156976,49.8484228322
2.1456864447,49.6578792112
2.1456864447,49.4430714816
2.1456864447,40.0109285403
2.1456864447,48.2478436305
2.1456864447,41.5153755446
2.1456864447,54.6324223139
2.1402704374,54.6324223139
2.1402704374,43.6657508278
2.1402704374,43.0336062889
2.1402704374,53.4768281389
2.1402704374,45.8768460292
2.1402704374,43.8665154865
2.134854442,49.3913331017
2.134854442,45.9311996067
2.134854442,48.1521109254
2.134854442,55.8148016182
2.1329780388,50.0142637445
2.1329780388,50.0142637445
2.1329780388,46.4798161399
2.1329780388,50.1840881594
2.1273061791,56.3059444995
2.1273061791,46.2832212675
2.1273061791,47.3538931022
2.1273061791,58.1201660496
2.1273061791,47.8286043068
2.1273061791,46.7951821496
2.1218475347,47.2644093014
2.1218475347,47.2644093014
2.1218475347,42.9407565977
2.1218475347,39.0382274361
2.1218475347,49.1967956397
2.1218475347,45.2470762528
2.1163036077,45.4646916809
2.1163036077,56.2866251015
2.1163036077,45.7062043695
2.1163036077,40.4702852043
2.1144272018,40.7450814635
2.1144272018,44.8683627129
2.1144272018,44.8683627129
2.1144272018,41.1990397222
2.1088832798,57.1245422616
2.1088832798,41.8854962074
2.1088832798,45.9694753136
2.1088832798,40.7983267106
2.1070921698,43.3941142419
2.1070921698,49.29531834
2.1070921698,49.29531834
2.1070921698,41.9417520497
2.1015908985,45.2818708368
2.1015908985,45.2818708368
2.1015908985,46.0488778387
2.1015908985,42.129616859
2.1015908985,58.4632265927
2.1015908985,42.7347922177
2.0960896057,45.2898795627
2.0960896057,50.3912365982
2.0960896057,48.9781190395
2.0960896057,42.4822063695
2.0960896057,54.8855421369
2.0960896057,48.2180118436
2.0904603721,48.2180118436
2.0904603721,45.1023905063
2.0904603721,60.3237167106
2.0904603721,43.8617297487
2.0886266079,46.6608106947
2.0886266079,54.2490348815
2.0886266079,45.0224683066
2.0886266079,40.6115851368
2.0829973746,57.9006138987
2.0829973746,57.9006138987
2.0829973746,45.3508798892
2.0829973746,45.3508798892
2.0810783153,48.3950339243
2.0810783153,60.8277495956
2.0810783153,52.5403697897
2.0810783153,49.5911699647
2.0756623003,49.2376476779
2.0756623003,40.7758883726
2.0756623003,49.7741059217
2.0756623003,47.9507665824
2.0756623003,47.9507665824
2.0737858835,47.9507665824
2.0737858835,42.2629904217
2.0737858835,51.5924643753
2.0681992823,51.5924643753
2.0681992823,61.1934704298
2.0681992823,41.9502882769
2.0681992823,47.1677386228
2.0664081628,44.6231301856
2.0664081628,39.9725102296
2.0664081628,42.9648500248
2.0664081628,44.4426623672
2.0610348046,44.4426623672
2.0610348046,45.2894981171
2.0610348046,39.1834078177
2.0610348046,46.1334605305
2.0592436878,48.1987685105
2.0592436878,47.9718476461
2.0592436878,50.4513620968
2.0592436878,37.4495402514
2.0536144684,37.4495402514
2.0536144684,45.8516138983
2.0536144684,39.1233041183
2.0536144684,48.853427679
2.0536144684,48.853427679
2.0536144684,57.9203257599
2.0481131861,46.4034936649
2.0481131861,50.3944499745
2.0481131861,46.7112877711
2.0481131861,51.5441880438
2.0462794334,37.7977829508
2.0462794334,56.9772393254
2.0462794334,49.861947017
2.0462794334,43.3474683213
2.0406502506,43.3474683213
2.0406502506,51.9834070869
2.0406502506,43.3962915902
2.0406502506,39.5515274211
2.0387738564,47.2637563228
2.0387738564,51.8030249262
2.0387738564,51.8030249262
2.0387738564,54.671989326
2.0332299706,44.6808325056
2.0332299706,60.3230714695
2.0332299706,60.3230714695
2.0332299706,40.912964511
2.0332299706,42.6505037227
2.0332299706,42.2989036858
2.0277287249,50.9389564856
2.0277287249,55.6064496093
2.0277287249,39.4271525585
2.0277287249,48.0616751152
2.0277287249,41.1277108945
2.0277287249,52.2523130767
2.0221421579,43.305862802
2.0221421579,43.305862802
2.0221421579,58.7406310319
2.0221421579,44.9618293864
2.0203084008,37.6508394356
2.0203084008,43.0843748676
2.0203084008,65.6021183008
2.0203084008,36.8948911493
2.0148497805,36.8948911493
2.0148497805,45.8059315715
2.0148497805,56.2286744958
2.0148497805,46.298218938
2.013016019,57.4271490422
2.013016019,44.2727118869
2.013016019,50.5327897089
2.013016019,41.9859576624
2.0074720811,52.7642421374
2.0074720811,44.1262927821
2.0074720811,50.2596521456
2.0074720811,49.68367648
2.0074720811,49.7831720672
2.0074720811,46.9930908031
2.0019707711,46.9930908031
2.0019707711,50.738325654
2.0019707711,47.5128685029
2.0019707711,43.1788884716
2.0019707711,44.9228450761
2.0019707711,41.5518963614
1.9964268041,55.4730822712
1.9964268041,44.8809071941
1.9964268041,47.8768610011
1.9964268041,47.3314572117
1.9945930275,47.3314572117
1.9945930275,48.1837345464
1.9945930275,51.3091469887
1.9945930275,40.8453882926
1.9945930275,44.841172407
1.9945930275,38.7722200486
1.9945930275,56.6651964221
1.9945930275,44.0302361827
1.9852535579,54.9709799281
1.9852535579,48.0968914302
1.9852535579,54.6150684144
1.9852535579,54.6150684144
1.9852535579,42.9383843464
1.9852535579,51.9608966788
1.9797948709,47.1289672596
1.9797948709,51.4101720765
1.9797948709,42.7623254791
1.9797948709,50.9505493311
1.9797948709,41.6960430874
1.9797948709,48.3570026022
1.9742508853,45.0932260112
1.9742508853,43.5752332443
1.9742508853,43.5752332443
1.9742508853,42.7950751022
1.9742508853,51.6498619629
1.9742508853,39.787255008
1.968877489,42.1585052788
1.968877489,42.9320727565
1.968877489,45.9523834898
1.968877489,47.6316633299
1.9670437109,49.8638713756
1.9670437109,44.0891178675
1.9670437109,42.9406832355
1.9670437109,42.9406832355
1.9615423766,51.8340828118
1.9615423766,40.9471698849
1.9615423766,44.5813464717
1.9615423766,49.6152947017
1.9597086015,49.6152947017
1.9597086015,41.9731326405
1.9597086015,48.647979605
1.9597086015,40.9243499316
1.9540367029,45.4772372753
1.9540367029,45.4772372753
1.9540367029,54.1569374719
1.9540367029,38.564730693
1.9540367029,44.9714292473
1.9540367029,38.0566517481
1.9483648177,60.6670841699
1.9483648177,45.8390572413
1.9483648177,54.1123336338
1.9483648177,39.8291346333
1.9483648177,45.2273041073
1.9483648177,45.2273041073
1.9425649789,56.9958542363
1.9425649789,46.0057500413
1.9425649789,42.9445483293
1.9425649789,42.9445483293
1.9425649789,48.1592616872
1.9425649789,44.7919697975
1.9367651302,50.1539879927
1.9367651302,42.7837685382
1.9367651302,41.3438791157
1.9367651302,41.3438791157
1.9367651302,56.3092128567
1.9367651302,53.5640764273
1.9309652729,41.3301677542
1.9309652729,47.3100883413
1.9309652729,53.9406769
1.9309652729,59.7796052619
1.9309652729,46.5257104577
1.9309652729,51.5388514174
1.9251227725,42.7614582304
1.9251227725,50.6963743287
1.9251227725,43.7801379781
1.9251227725,43.7801379781
1.9251227725,55.5419930925
1.9251227725,41.4006147643
1.9194082119,52.8272971876
1.9194082119,42.747972316
1.9194082119,45.9037918906
1.9194082119,55.6283083245
1.9194082119,38.9021654876
1.9194082119,40.548757046
1.9136936481,47.4209175548
1.9136936481,47.4209175548
1.9136936481,43.2240693126
1.9136936481,56.7991991054
1.9136936481,44.0768717892
1.9136936481,55.6920758046
1.9077658559,40.3670325163
1.9077658559,49.337681116
1.9077658559,55.3015964031
1.9077658559,46.3149962108
1.9058467892,45.6208692697
1.9058467892,45.6208692697
1.9058467892,46.2757866884
1.9058467892,45.7447353973
1.9000469483,44.5772598531
1.9000469483,46.155132582
1.9000469483,43.7640781558
1.9000469483,49.5068754799
1.9000469483,41.7039470919
1.9000469483,49.9926057229
1.8943750509,49.9926057229
1.8943750509,53.2188383724
1.8943750509,46.5748129945
1.8943750509,48.2015371956
1.8943750509,48.2015371956
1.8887457912,46.1806092735
1.8887457912,52.9315080089
1.8887457912,52.9315080089
1.8887457912,43.1980489448
1.8887457912,49.6433007331
1.8887457912,50.0753840629
1.882945948,50.0753840629
1.882945948,55.3412297315
1.882945948,45.2958973665
1.882945948,43.5873977352
1.882945948,49.3223332227
1.882945948,45.6597300877
1.8771034778,56.3121871151
1.8771034778,38.986565716
1.8771034778,50.2665304893
1.8771034778,44.4856505227
1.8771034778,43.8379662165
1.8771034778,43.8379662165
1.8714316025,53.7320465394
1.8714316025,48.8726527596
1.8714316025,43.4108854845
1.8714316025,54.6448807512
1.8714316025,41.8053240914
1.8714316025,50.4763020376
1.8657597606,43.7829164291
1.8657597606,53.1479869893
1.8657597606,44.9324742241
1.8657597606,39.8623153655
1.8657597606,39.8623153655
1.8657597606,43.371861962
1.8600452966,53.8677539115
1.8600452966,46.7258972489
1.8600452966,44.8470573928
1.8600452966,52.7273463913
1.8600452966,45.6372633463
1.8600452966,49.8230500196
1.8544161362,44.2852330939
1.8544161362,47.3518013849
1.8544161362,47.3518013849
1.8544161362,40.8680494731
1.8524544638,42.0529720437
1.8524544638,45.1228154472
1.8524544638,53.3349895128
1.8524544638,49.4354518324
1.8467826793,44.070908969
1.8467826793,42.492491344
1.8467826793,50.4025413891
1.8467826793,41.4890478251
1.8467826793,41.4890478251
1.8467826793,42.9630941155
1.8410256277,62.4705640852
1.8410256277,47.2688473116
1.8410256277,58.1501354971
1.8410256277,47.7041637982
1.8410256277,49.7009661665
1.8410256277,49.5872251438
1.8352685848,49.5872251438
1.8352685848,45.9777889352
1.8352685848,52.4175974825
1.8352685848,51.4829042513
1.8352685848,48.5206883634
1.8352685848,55.99418762
1.8295968249,39.5689696079
1.8295968249,52.9073944268
1.8295968249,39.9890835419
1.8295968249,38.383681579
1.8295968249,47.4015716479
1.8295968249,47.4015716479
1.8239250895,47.7936592508
1.8239250895,41.9351122292
1.8239250895,50.6016388931
1.8239250895,43.9724217391
1.8239250895,55.728870822
1.8239250895,43.4613654631
1.8182533635,44.6429758242
1.8182533635,46.4974594513
1.8182533635,54.6956204294
1.8182533635,41.4623981903
1.8182533635,52.6676863823
1.8125815847,52.6676863823
1.8125815847,49.9427013524
1.8125815847,43.6329387555
1.8125815847,48.5222457294
1.8125815847,46.084206581
1.8125815847,46.0870752519
1.8125815847,44.2780982383
1.8068671347,44.7698065312
1.8068671347,42.3452434866
1.8068671347,47.8947374938
1.8068671347,47.8947374938
1.8068671347,45.6804289273
1.8068671347,47.296981242
1.8011100538,48.6451238925
1.8011100538,44.6695035444
1.8011100538,45.7223590053
1.8011100538,45.7223590053
1.7992336655,58.9412542174
1.7992336655,47.7280852736
1.7992336655,47.7280852736
1.7992336655,51.2775384705
1.7935618498,51.2775384705
1.7935618498,44.71983536
1.7935618498,43.5314938909
1.7916428087,40.245822726
1.7916428087,40.245822726
1.7916428087,51.2719217088
1.7916428087,54.1849556935
1.7916428087,51.9642296836
1.7860136216,51.9642296836
1.7860136216,54.3517567316
1.7860136216,54.0039330574
1.7860136216,51.4425718484
1.7860136216,46.7847902319
1.7860136216,47.2732078412
1.7801285945,47.2732078412
1.7801285945,44.6774672003
1.7801285945,40.9582432242
1.7801285945,40.9582432242
1.7801285945,52.2879340345
1.7801285945,46.5389013719
1.774499439,44.8913317443
1.774499439,42.498305928
1.774499439,58.3414806342
1.774499439,51.4181370883
1.7726230421,41.1876114281
1.7726230421,41.1876114281
1.7726230421,47.0440948893
1.7726230421,53.7744007127
1.7669938516,45.7528999816
1.7669938516,47.3334267076
1.7669938516,37.877484339
1.7669938516,49.2970789598
1.7651174513,48.7247105292
1.7651174513,43.6489215418
1.7651174513,52.0696646122
1.7651174513,48.6190483379
1.7595735368,48.6190483379
1.7595735368,51.6504575077
1.7595735368,43.6390904416
1.7595735368,37.4498079383
1.7595735368,46.068077716
1.7595735368,57.1651470864
1.7539016813,41.5411455241
1.7539016813,43.7592743535
1.7539016813,43.5074096928
1.7539016813,51.1486521783
1.7539016813,51.1486521783
1.7539016813,49.9779264676
1.7480592171,43.1555585772
1.7480592171,40.9335143181
1.7480592171,49.933424179
1.7480592171,41.8851633691
1.7460975061,48.6106779647
1.7460975061,54.4421530331
1.7460975061,43.0321834634
1.7460975061,57.2812514789
1.7404255975,45.7674704584
1.7404255975,45.7674704584
1.7404255975,43.1142538476
1.7404255975,39.4484808766
1.7385065275,47.6827830613
1.7385065275,52.7449983626
1.7385065275,56.3772905247
1.7385065275,50.7819243801
1.7328346096,42.3707621305
1.7328346096,57.9631995713
1.7328346096,51.7938252206
1.7328346096,51.7938252206
1.7328346096,40.4164550649
1.7328346096,43.1106880603
1.7271626969,44.6633665781
1.7271626969,41.8032878415
1.7271626969,49.2872080011
1.7271626969,50.4454577274
1.7252009835,50.4454577274
1.7252009835,42.5801713322
1.7252009835,48.6255776105
1.7252009835,44.6649405769
1.719443781,44.6649405769
1.719443781,46.5146221241
1.719443781,44.3507808901
1.719443781,50.3312126549
1.7175247129,45.1654209398
1.7175247129,55.744893897
1.7175247129,46.4123865564
1.7175247129,47.6555222242
1.7117675085,47.8165948577
1.7117675085,50.8051427013
1.7117675085,43.2072721182
1.7117675085,43.2072721182
1.7117675085,45.130634132
1.7117675085,44.4064757414
1.7059250192,48.7388102558
1.7059250192,53.1935645416
1.7059250192,48.3803135953
1.7059250192,58.1338522472
1.7040486031,46.9555666613
1.7040486031,47.0314366992
1.7040486031,36.1216021047
1.7040486031,36.1216021047
1.6982914174,40.6181670344
1.6982914174,43.209317426
1.6982914174,56.1061028237
1.6964150025,40.5940692995
1.6964150025,55.2132506837
1.6964150025,46.0195765681
1.6964150025,44.9442355543
1.6964150025,44.0061301541
1.6907431156,48.5210173173
1.6907431156,48.5210173173
1.6907431156,56.4555073602
1.6907431156,56.4555073602
1.6907431156,43.7737741206
1.6907431156,43.7737741206
1.684858021,42.8504706854
1.684858021,49.7339433822
1.684858021,59.3994402941
1.684858021,43.6639167516
1.684858021,42.0698368242
1.684858021,57.2406818467
1.6790155977,57.2406818467
1.6790155977,52.9495108188
1.6790155977,46.5721396817
1.6790155977,54.1910263476
1.6790155977,42.0734428572
1.6790155977,47.7207055999
1.6732584503,42.2843327414
1.6732584503,44.6129725851
1.6732584503,43.8459681018
1.6732584503,49.4705389657
1.6713393981,49.4705389657
1.6713393981,53.2496863271
1.6713393981,43.8836175314
1.6713393981,40.8189942534
1.669420346,64.3965173659
1.669420346,51.2982898492
1.669420346,52.7612093467
1.669420346,56.486928009
1.66370584,49.5500983599
1.66370584,49.5500983599
1.66370584,41.8774558008
1.66370584,49.8709144093
1.6578634079,42.396657191
1.6578634079,58.9409109879
1.6578634079,48.2255280351
1.6578634079,49.748063257
1.6578634079,39.3538041539
1.6578634079,42.6943981056
1.6520636168,44.0236333115
1.6520636168,40.784133567
1.6520636168,45.1916217402
1.6520636168,46.7240825014
1.6520636168,46.7240825014
1.6520636168,44.5571053964
1.6463064716,46.2955140401
1.6463064716,46.2955140401
1.6463064716,46.9795251639
1.6463064716,47.8968444913
1.6443874286,47.8968444913
1.6443874286,47.9194077096
1.6443874286,44.1325651362
1.6443874286,48.0254593007
1.6385876545,56.5214228756
1.6385876545,60.3215495487
1.6385876545,60.3215495487
1.6385876545,45.9294928813
1.6385876545,45.1775468092
1.6385876545,42.12261517
1.6327878868,43.812256517
1.6327878868,60.9406968477
1.6327878868,40.9226620313
1.6327878868,46.6912753989
1.6327878868,54.193516497
1.6327878868,43.7186100512
1.6269454804,43.7186100512
1.6269454804,40.7052894081
1.6269454804,53.8548252406
1.6269454804,45.4250125363
1.6269454804,55.4986295167
1.6269454804,43.9944735384
1.6211457083,41.6059569807
1.6211457083,55.6586763658
1.6211457083,50.9479837394
1.6211457083,45.2471004451
1.6211457083,51.0357776772
1.6211457083,51.0357776772
1.6153459259,45.3030018899
1.6153459259,48.3146579297
1.6153459259,47.9792054471
1.6153459259,49.5133762695
1.6153459259,56.7031829006
1.6153459259,40.186974611
1.6095034882,54.3461002308
1.6095034882,48.8019396865
1.6095034882,42.9518602902
1.6095034882,52.62431471
1.6095034882,52.62431471
1.6095034882,47.5982526959
1.6038316486,48.4726793948
1.6038316486,46.0200355483
1.6038316486,37.8963172009
1.6038316486,50.6783638236
1.6038316486,51.7389725058
1.6038316486,45.9430293209
1.5979892171,45.9102759404
1.5979892171,55.0687757929
1.5979892171,48.1469835384
1.5979892171,48.1469835384
1.5979892171,54.6776038124
1.5979892171,44.6887551208
1.5923173407,54.2946216574
1.5923173407,47.8777570566
1.5923173407,47.3269836351
1.5923173407,50.446313351
1.5923173407,42.8209577305
1.5923173407,41.2850295457
1.5865175196,41.2850295457
1.5865175196,52.2229328508
1.5865175196,49.1369765266
1.5865175196,35.701718813
1.5845984588,47.5866178364
1.5845984588,44.6177437523
1.5845984588,51.7340099444
1.5845984588,51.8504363842
1.5787986307,58.2902548802
1.5787986307,45.4418809603
1.5787986307,56.3970600159
1.5787986307,56.3970600159
1.5787986307,58.9029689677
1.5787986307,45.4384903417
1.5731267309,43.6536256946
1.5731267309,51.3722609218
1.5731267309,41.2847968698
1.5731267309,43.2544820472
1.5731267309,52.3466176753
1.5731267309,46.0595727007
1.5673695216,46.0595727007
1.5673695216,57.6874055173
1.5673695216,57.6874055173
1.5673695216,45.1298506514
1.5673695216,40.4062252647
1.5673695216,47.5659337342
1.5616123109,52.6279273928
1.5616123109,40.2405076401
1.5616123109,48.3189824073
1.5616123109,46.4906029668
1.5616123109,59.8582775084
1.5616123109,59.8582775084
1.5559403991,40.7425876016
1.5559403991,40.7425876016
1.5559403991,43.1234165688
1.5559403991,42.979856838
1.5559403991,43.6796555425
1.5559403991,48.7951066231
1.5501405412,42.7597999567
1.5501405412,47.6154681498
1.5501405412,54.0101088229
1.5501405412,41.0414702926
1.5501405412,53.375833102
1.5444259766,53.375833102
1.5444259766,49.1164268352
1.5444259766,56.8180575662
1.5444259766,44.3713838656
1.5444259766,45.9775101419
1.5444259766,46.4519694148
1.5385834773,58.1071050573
1.5385834773,46.8486687394
1.5385834773,52.1337971177
1.5385834773,52.1337971177
1.5385834773,46.3057758391
1.5385834773,46.1681360819
1.5326983288,45.678352397
1.5326983288,50.0054469831
1.5326983288,48.7298534692
1.5326983288,47.496763384
1.5307792578,47.496763384
1.5307792578,41.7138082792
1.5307792578,56.3076876189
1.5307792578,44.9380303791
1.525022044,40.2329399575
1.525022044,40.2329399575
1.525022044,59.3541175506
1.525022044,47.1501974567
1.525022044,45.0416385587
1.525022044,45.0416385587
1.5191368903,45.0416385587
1.5191368903,47.0091604523
1.5191368903,45.5052597302
1.5191368903,47.3879595598
1.5191368903,47.6030483534
1.5191368903,41.389924029
1.5134223204,56.171113642
1.5134223204,42.7057477495
1.5134223204,50.7519340838
1.5134223204,39.1201124715
1.5134223204,59.4235159729
1.5134223204,46.2353487954
1.5074518775,42.1597473137
1.5074518775,47.6234123793
1.5074518775,44.3977935407
1.5074518775,45.2246697407
1.5074518775,45.2246697407
1.5074518775,46.2895280519
1.5016093752,47.7858879205
1.5016093752,61.529639595
1.5016093752,43.9794579506
1.5016093752,41.7224777506
1.5016093752,41.7537402871
1.5016093752,53.4419682369
1.4958095175,56.4577612361
1.4958095175,49.7732478253
1.4958095175,43.9496981797
1.4958095175,46.240852742
1.4958095175,46.240852742
1.4958095175,55.3367567728
1.4899670127,42.0909800743
1.4899670127,44.5539646487
1.4899670127,42.3804802406
1.4899670127,43.4420704426
1.4899670127,52.5298995807
1.4899670127,48.73053579
1.4840392185,41.7465200577
1.4840392185,45.457490173
1.4840392185,45.457490173
1.4840392185,41.827860354
1.4840392185,47.4477301078
1.4840392185,50.2195108562
1.4781540659,43.6528904378
1.4781540659,43.6216090239
1.4781540659,51.8905960075
1.4781540659,47.4745145592
1.4761923482,47.4745145592
1.4761923482,39.3849808718
1.4761923482,39.3849808718
1.4761923482,43.5698148762
1.4704351331,45.6104387474
1.4704351331,44.3146342212
1.4704351331,46.8647996055
1.4704351331,51.3516495729
1.4704351331,52.6097250851
1.4704351331,43.0758426914
1.4647205636,61.0278619004
1.4647205636,61.0278619004
1.4647205636,46.0139839102
1.4647205636,46.0139839102
1.4647205636,40.1634893174
1.4647205636,42.5884730479
1.4588354104,45.0847427617
1.4588354104,59.5337589062
1.4588354104,42.8265154137
1.4588354104,47.7945872254
1.4588354104,51.9812646139
1.4588354104,45.8669035588
1.4528649666,45.8669035588
1.4528649666,53.5422731019
1.4528649666,53.5422731019
1.4528649666,47.3429127255
1.4528649666,51.0676022782
1.4528649666,44.5936229034
1.4471077507,43.0580240451
1.4471077507,48.7810269778
1.4471077507,48.5844573029
1.4471077507,44.8697660917
1.4451886797,61.0367634598
1.4451886797,39.6379188703
1.4451886797,39.6379188703
1.4451886797,57.5243495059
1.4394314692,46.1583032443
1.4394314692,47.91680605
1.4394314692,61.6019719822
1.4394314692,45.0568839409
1.437512399,47.5849544679
1.437512399,40.3540644391
1.437512399,52.1073092355
1.437512399,46.1623836721
1.43171254,50.0816677654
1.43171254,50.0816677654
1.43171254,38.1534252683
1.43171254,50.6275211102
1.43171254,41.9379731339
1.43171254,59.9299968043
1.4259126836,42.0368147807
1.4259126836,42.5211742547
1.4259126836,43.6810333349
1.4259126836,51.7412911133
1.4259126836,48.6041801675
1.4259126836,48.6041801675
1.4199422464,55.7778961196
1.4199422464,47.4211320659
1.4199422464,44.4908628253
1.4199422464,41.9525893862
1.4179805319,46.8089859557
1.4179805319,57.3886782382
1.4179805319,48.232560775
1.4179805319,47.9255204217
1.4121806806,56.3339820533
1.4121806806,50.1992165172
1.4121806806,50.1992165172
1.4121806806,37.93367346
1.410176321,44.6649481614
1.410176321,42.0329405919
1.410176321,57.6168109273
1.410176321,47.5304130727
1.4043338259,43.0237889876
1.4043338259,42.0894942169
1.4043338259,42.1709039203
1.4043338259,57.6732008916
1.4043338259,52.4988007418
1.4043338259,52.4988007418
1.3986192667,42.0653492595
1.3986192667,51.2690011696
1.3986192667,40.5513334423
1.3986192667,48.0504374562
1.3986192667,45.7709865344
1.3986192667,60.1674751129
1.3927767718,47.9781202329
1.3927767718,58.7652347334
1.3927767718,50.3329637156
1.3927767718,50.3329637156
1.3908150607,45.8575195232
1.3908150607,48.7550241582
1.3908150607,47.3486965682
1.3908150607,41.1199076612
1.3850578651,53.2657565503
1.3850578651,51.3536632006
1.3850578651,42.4021900345
1.3850578651,37.8619810315
1.3830961541,41.0563925941
1.3830961541,41.0563925941
1.3830961541,54.2967604669
1.3830961541,49.8288352298
1.3772110239,41.8138815253
1.3772110239,43.9705430198
1.3772110239,48.3437210502
1.3772110239,42.0581529717
1.3753346076,54.5173077696
1.3753346076,47.865368578
1.3753346076,48.8775877563
1.3753346076,51.7959656295
1.3694921331,51.7959656295
1.3694921331,47.7395708922
1.3694921331,47.7395708922
1.3694921331,45.0784587975
1.3675730701,37.8804319774
1.3675730701,59.0201780469
1.3675730701,42.0978140874
1.3675730701,47.4524901891
1.3619011698,39.5820527373
1.3619011698,56.4727108936
1.3619011698,56.4727108936
1.3619011698,52.334902442
1.3619011698,46.9626817585
1.3619011698,44.7532338964
1.3560160502,46.5774103091
1.3560160502,47.3119980554
1.3560160502,55.6245844561
1.3560160502,45.9353815766
1.3541396461,45.9353815766
1.3541396461,43.8383908961
1.3541396461,39.4888032449
1.3541396461,50.0444430212
1.3483824977,41.8145099947
1.3483824977,41.8145099947
1.3483824977,53.8538931243
1.3483824977,44.7348044904
1.3464208081,50.3796457939
1.3464208081,51.7165374588
1.3464208081,49.0583035634
1.3464208081,43.9965014894
1.3404504488,43.7689768665
1.3404504488,48.2114331665
1.3404504488,58.4327794737
1.3404504488,58.4327794737
1.3384887595,42.3984951081
1.3384887595,45.9121595359
1.3384887595,39.4810156714
1.3384887595,51.4216999864
1.3326889776,47.8135403522
1.3326889776,46.7698724239
1.3326889776,48.114915093
1.3326889776,56.7430129045
1.3326889776,45.6349604215
1.3326889776,48.3058867525
1.326889181,48.3058867525
1.326889181,46.7877275517
1.326889181,49.6359955678
1.326889181,46.2507690796
1.326889181,46.5422527276
1.326889181,49.1216407861
1.3210894115,43.5092756003
1.3210894115,53.7179974561
1.3210894115,44.3090548762
1.3210894115,46.3774708698
1.3191277194,46.3774708698
1.3191277194,44.2235800136
1.3191277194,49.0965949464
1.3191277194,45.2236030293
1.3172086664,54.4589317826
1.3172086664,44.3036141945
1.3172086664,45.4540791948
1.3172086664,43.098537392
1.3111956167,53.3238879367
1.3111956167,45.4873183228
1.3111956167,42.6202690171
1.3111956167,42.6202690171
1.3053105171,41.344518827
1.3053105171,41.791621209
1.3053105171,43.5166404907
1.3053105171,53.1681294619
1.3053105171,50.2420840874
1.3053105171,40.0784115991
1.2994254226,53.6469730958
1.2994254226,49.4113930642
1.2994254226,46.233705536
1.2994254226,46.233705536
1.2994254226,59.9298055034
1.2935403114,54.4718049866
1.2935403114,54.4718049866
1.2935403114,54.4718049866
1.2935403114,54.5621903489
1.2935403114,36.2492367227
1.2935403114,50.8488599922
1.2935403114,43.0163041049
1.2876551896,54.6229817322
1.2876551896,44.7315197371
1.2876551896,54.3768223213
1.2876551896,54.3768223213
1.2856508447,43.2504119878
1.2856508447,45.5214983948
1.2856508447,53.9108354478
1.2856508447,43.890721209
1.2798510429,51.2463626792
1.2798510429,45.183610151
1.2798510429,49.0997832041
1.2798510429,46.7127654967
1.2798510429,45.1247336341
1.2798510429,45.1247336341
1.2740085871,62.0011991897
1.2740085871,47.468497067
1.2740085871,47.9459022938
1.2740085871,40.8207634592
1.2740085871,54.9593412588
1.2740085871,57.9824328708
1.2680381786,45.4909524434
1.2680381786,54.7127679519
1.2680381786,37.3897385859
1.2680381786,48.1362545539
1.2680381786,48.1362545539
1.2680381786,50.2303394248
1.2620677667,46.8846218193
1.2620677667,41.8327408057
1.2620677667,55.2315114543
1.2620677667,39.362312855
1.2620677667,43.8710807235
1.2620677667,46.6651154108
1.2563106035,54.6604883242
1.2563106035,45.6085545245
1.2563106035,52.8181943749
1.2563106035,52.8181943749
1.2563106035,46.8842791713
1.2563106035,48.29470037
1.2505107951,42.6072652168
1.2505107951,55.011225057
1.2505107951,44.4821148051
1.2505107951,43.5997210429
1.2505107951,46.5802701009
1.2505107951,61.9085264239
1.2446257053,54.8234946756
1.2446257053,55.5093495339
1.2446257053,55.5093495339
1.2446257053,52.1220513208
1.2446257053,39.2866981652
1.2446257053,40.645293296
1.2386979373,59.8871536831
1.2386979373,41.4627941691
1.2386979373,47.460287326
1.2386979373,43.7267778845
1.2386979373,46.0191923246
1.2386979373,50.8490448088
1.2328981007,50.8490448088
1.2328981007,51.0523536225
1.2328981007,49.7809107879
1.2328981007,44.9426526117
1.2309790344,40.8964604941
1.2309790344,47.2402148789
1.2309790344,56.6557935742
1.2309790344,43.0615151411
1.2250938933,53.4645056739
1.2250938933,49.6882498068
